!�ڵ�����
N,  1719,    2.88863e+000,    1.34763e+000,    4.58647e-001
N,  1720,    2.44141e+000,    2.04935e+000,    4.58647e-001
N,  1721,    1.82781e+000,    2.61140e+000,    4.58647e-001
N,  1722,    1.08965e+000,    2.99549e+000,    4.58647e-001
N,  1723,    2.77229e-001,    3.17544e+000,    4.58647e-001
N,  1724,   -5.54082e-001,    3.13899e+000,    4.58647e-001
N,  1725,   -1.34763e+000,    2.88863e+000,    4.58647e-001
N,  1726,   -2.04935e+000,    2.44141e+000,    4.58647e-001
N,  1727,   -2.61140e+000,    1.82781e+000,    4.58647e-001
N,  1728,   -2.99549e+000,    1.08965e+000,    4.58647e-001
N,  1729,   -3.17544e+000,    2.77229e-001,    4.58647e-001
N,  1730,   -2.36735e+000,   -2.75511e-001,    5.98927e-001
N,  1731,   -1.99059e+000,   -1.31065e+000,    5.98927e-001
N,  1732,   -1.42228e+000,   -1.91243e+000,    5.98927e-001
N,  1733,   -6.82412e-001,   -2.28355e+000,    5.98927e-001
N,  1734,    1.39761e-001,   -2.37923e+000,    5.98927e-001
N,  1735,    9.45077e-001,   -2.18794e+000,    5.98927e-001
N,  1736,    1.63640e+000,   -1.73276e+000,    5.98927e-001
N,  1737,    2.13035e+000,   -1.06858e+000,    5.98927e-001
N,  1738,    2.36735e+000,   -2.75511e-001,    5.98927e-001
N,  1739,    2.31881e+000,    5.50787e-001,    5.98927e-001
N,  1740,    1.99059e+000,    1.31065e+000,    5.98927e-001
N,  1741,    1.42228e+000,    1.91243e+000,    5.98927e-001
N,  1742,    6.82412e-001,    2.28355e+000,    5.98927e-001
N,  1743,   -1.39761e-001,    2.37923e+000,    5.98927e-001
N,  1744,   -9.45077e-001,    2.18794e+000,    5.98927e-001
N,  1745,   -1.63640e+000,    1.73276e+000,    5.98927e-001
N,  1746,   -2.13035e+000,    1.06858e+000,    5.98927e-001
N,  1747,   -2.36735e+000,    2.75511e-001,    5.98927e-001
N,  1748,   -1.54178e+000,   -2.69359e-001,    6.97374e-001
N,  1749,   -1.00416e+000,   -1.20054e+000,    6.97374e-001
N,  1750,   -2.69359e-001,   -1.54178e+000,    6.97374e-001
N,  1751,    5.37616e-001,   -1.46990e+000,    6.97374e-001
N,  1752,    1.20054e+000,   -1.00416e+000,    6.97374e-001
N,  1753,    1.54178e+000,   -2.69359e-001,    6.97374e-001
N,  1754,    1.46990e+000,    5.37616e-001,    6.97374e-001
N,  1755,    1.00416e+000,    1.20054e+000,    6.97374e-001
N,  1756,    2.69359e-001,    1.54178e+000,    6.97374e-001
N,  1757,   -5.37616e-001,    1.46990e+000,    6.97374e-001
N,  1758,   -1.20054e+000,    1.00416e+000,    6.97374e-001
N,  1759,   -1.54178e+000,    2.69359e-001,    6.97374e-001
N,  1760,   -6.71977e-001,   -2.35553e-001,    7.43888e-001
N,  1761,    1.31994e-001,   -6.99726e-001,    7.43888e-001
N,  1762,    6.71977e-001,   -2.35553e-001,    7.43888e-001
N,  1763,    5.39984e-001,    4.64173e-001,    7.43888e-001
N,  1764,   -1.31994e-001,    6.99726e-001,    7.43888e-001
N,  1765,   -6.71977e-001,    2.35553e-001,    7.43888e-001
N,  1766,   -1.39270e-001,   -2.41223e-001,    7.57265e-001
N,  1767,    1.39270e-001,   -2.41223e-001,    7.57265e-001
N,  1768,    2.78540e-001,    3.41102e-017,    7.57265e-001
N,  1769,    1.39270e-001,    2.41223e-001,    7.57265e-001
N,  1770,   -1.39270e-001,    2.41223e-001,    7.57265e-001
N,  1771,   -2.78540e-001,    0.00000e+000,    7.57265e-001
N,  1772,    7.04747e-001,    8.63038e-017,    5.52490e-001
N,  1773,    7.55474e-001,    9.09327e-002,    5.49901e-001
N,  1774,    4.56487e-001,   -6.08793e-001,    5.49901e-001
N,  1775,    1.51446e+000,    8.13725e-016,    4.97285e-001
N,  1776,    1.33836e+000,   -7.25755e-001,    4.95844e-001
N,  1777,   -7.04747e-001,    0.00000e+000,    5.52490e-001
N,  1778,   -3.52374e-001,    6.10329e-001,    5.52490e-001
N,  1779,   -4.56487e-001,    6.08793e-001,    5.49901e-001
N,  1780,    3.52374e-001,    6.10329e-001,    5.52490e-001
N,  1781,    2.98987e-001,    6.99726e-001,    5.49901e-001
N,  1782,    3.52374e-001,   -6.10329e-001,    5.52490e-001
N,  1783,   -3.52374e-001,   -6.10329e-001,    5.52490e-001
N,  1784,   -2.98987e-001,   -6.99726e-001,    5.49901e-001
N,  1785,   -4.56487e-001,   -6.08793e-001,    5.49901e-001
N,  1786,    1.58677e+000,    1.01422e-001,    4.89653e-001
N,  1787,    1.42490e+000,   -7.05553e-001,    4.89653e-001
N,  1788,    1.29770e+000,   -7.96180e-001,    4.95844e-001
N,  1789,    8.81221e-001,   -1.32348e+000,    4.89653e-001
N,  1790,    7.57230e-001,   -1.31156e+000,    4.97285e-001
N,  1791,    1.01422e-001,   -1.58677e+000,    4.89653e-001
N,  1792,    4.06604e-002,   -1.52194e+000,    4.95844e-001
N,  1793,   -4.06604e-002,   -1.52194e+000,    4.95844e-001
N,  1794,   -7.05553e-001,   -1.42490e+000,    4.89653e-001
N,  1795,   -7.57230e-001,   -1.31156e+000,    4.97285e-001
N,  1796,   -1.32348e+000,   -8.81221e-001,    4.89653e-001
N,  1797,   -1.42490e+000,   -7.05553e-001,    4.89653e-001
N,  1798,   -1.29770e+000,   -7.96180e-001,    4.95844e-001
N,  1799,   -1.33836e+000,   -7.25755e-001,    4.95844e-001
N,  1800,   -1.51446e+000,    0.00000e+000,    4.97285e-001
N,  1801,   -1.42490e+000,    7.05553e-001,    4.89653e-001
N,  1802,   -1.33836e+000,    7.25755e-001,    4.95844e-001
N,  1803,   -1.29770e+000,    7.96180e-001,    4.95844e-001
N,  1804,   -8.81221e-001,    1.32348e+000,    4.89653e-001
N,  1805,   -7.57230e-001,    1.31156e+000,    4.97285e-001
N,  1806,   -1.01422e-001,    1.58677e+000,    4.89653e-001
N,  1807,   -4.06604e-002,    1.52194e+000,    4.95844e-001
N,  1808,    4.06604e-002,    1.52194e+000,    4.95844e-001
N,  1809,    7.05553e-001,    1.42490e+000,    4.89653e-001
N,  1810,    7.57230e-001,    1.31156e+000,    4.97285e-001
N,  1811,    1.32348e+000,    8.81221e-001,    4.89653e-001
N,  1812,    1.29770e+000,    7.96180e-001,    4.95844e-001
N,  1813,    1.33836e+000,    7.25755e-001,    4.95844e-001
N,  1814,    1.10930e+000,    2.12817e+000,    3.89405e-001
N,  1815,    1.16021e+000,    2.00955e+000,    4.01888e-001
N,  1816,    1.77028e+000,    1.62042e+000,    3.89405e-001
N,  1817,    2.21773e+000,    9.17230e-001,    3.89405e-001
N,  1818,    1.75387e+000,    1.53853e+000,    3.99022e-001
N,  1819,    1.80071e+000,    1.47060e+000,    4.00930e-001
N,  1820,    2.68833e+000,    1.60065e+000,    2.64220e-001
N,  1821,    2.71770e+000,    1.68927e+000,    2.49405e-001
N,  1822,    3.06231e+000,    9.28318e-001,    2.49405e-001
N,  1823,    2.22474e+000,    2.19185e+000,    2.65853e-001
N,  1824,    2.73037e+000,    1.52783e+000,    2.64220e-001
N,  1825,    3.18986e+000,    2.27536e+000,    8.97071e-002
N,  1826,    3.56545e+000,    1.62481e+000,    8.97071e-002
N,  1827,   -1.28840e+000,    2.02477e+000,    3.89405e-001
N,  1828,   -5.18190e-001,    2.34332e+000,    3.89405e-001
N,  1829,    3.14522e-001,    2.37923e+000,    3.89405e-001
N,  1830,   -1.68927e+000,    2.71770e+000,    2.49405e-001
N,  1831,   -9.28318e-001,    3.06231e+000,    2.49405e-001
N,  1832,   -1.04102e-001,    3.19823e+000,    2.49405e-001
N,  1833,    7.27209e-001,    3.11620e+000,    2.49405e-001
N,  1834,    1.50896e+000,    2.82180e+000,    2.49405e-001
N,  1835,    2.18788e+000,    2.33510e+000,    2.49405e-001
N,  1836,   -3.28857e+000,    2.26021e+000,    7.00000e-002
N,  1837,   -2.74678e+000,    2.89455e+000,    7.00000e-002
N,  1838,   -2.08495e+000,    3.40238e+000,    7.00000e-002
N,  1839,   -1.33199e+000,    3.76152e+000,    7.00000e-002
N,  1840,   -5.20819e-001,    3.95626e+000,    7.00000e-002
N,  1841,    1.13336e+000,    3.82606e+000,    7.00000e-002
N,  1842,    1.90408e+000,    3.50681e+000,    7.00000e-002
N,  1843,    2.59158e+000,    3.03430e+000,    7.00000e-002
N,  1844,    3.16581e+000,    2.42917e+000,    7.00000e-002
N,  1845,    3.60168e+000,    1.71788e+000,    7.00000e-002
N,  1846,   -1.16021e+000,    2.00955e+000,    4.01888e-001
N,  1847,   -4.55472e-001,    2.28816e+000,    3.99022e-001
N,  1848,   -3.73218e-001,    2.29476e+000,    4.00930e-001
N,  1849,    3.73218e-001,    2.29476e+000,    4.00930e-001
N,  1850,    4.55472e-001,    2.28816e+000,    3.99022e-001
N,  1851,   -1.56033e+000,    2.70256e+000,    2.66535e-001
N,  1852,   -8.64538e-001,    3.01338e+000,    2.62343e-001
N,  1853,   -7.85825e-001,    3.02260e+000,    2.65853e-001
N,  1854,   -4.20424e-002,    3.12849e+000,    2.64220e-001
N,  1855,    4.20424e-002,    3.12849e+000,    2.64220e-001
N,  1856,    7.85825e-001,    3.02260e+000,    2.65853e-001
N,  1857,    8.64538e-001,    3.01338e+000,    2.62343e-001
N,  1858,    1.56033e+000,    2.70256e+000,    2.66535e-001
N,  1859,    2.17739e+000,    2.25540e+000,    2.62343e-001
N,  1860,   -3.18986e+000,    2.27536e+000,    8.97071e-002
N,  1861,   -3.14589e+000,    2.34367e+000,    8.79591e-002
N,  1862,   -2.63280e+000,    2.89692e+000,    9.10475e-002
N,  1863,   -2.58575e+000,    2.95639e+000,    8.61580e-002
N,  1864,   -1.95658e+000,    3.38889e+000,    9.15610e-002
N,  1865,   -1.26743e+000,    3.71752e+000,    8.61580e-002
N,  1866,   -1.19241e+000,    3.72853e+000,    9.10475e-002
N,  1867,   -4.56732e-001,    3.89625e+000,    8.79591e-002
N,  1868,   -3.75596e-001,    3.90018e+000,    8.97071e-002
N,  1869,    3.75596e-001,    3.90018e+000,    8.97071e-002
N,  1870,    4.56732e-001,    3.89625e+000,    8.79591e-002
N,  1871,    1.19241e+000,    3.72853e+000,    9.10475e-002
N,  1872,    1.26743e+000,    3.71752e+000,    8.61580e-002
N,  1873,    1.95658e+000,    3.38889e+000,    9.15610e-002
N,  1874,    2.58575e+000,    2.95639e+000,    8.61580e-002
N,  1875,    2.63280e+000,    2.89692e+000,    9.10475e-002
N,  1876,    3.14589e+000,    2.34367e+000,    8.79591e-002
N,  1877,   -2.33510e+000,    2.18788e+000,    2.49405e-001
N,  1878,   -2.22474e+000,    2.19185e+000,    2.65853e-001
N,  1879,   -2.17739e+000,    2.25540e+000,    2.62343e-001
N,  1880,    2.39770e+000,    1.03405e-001,    3.89405e-001
N,  1881,    2.28847e+000,   -7.22893e-001,    3.89405e-001
N,  1882,    1.90321e+000,   -1.46200e+000,    3.89405e-001
N,  1883,    3.19823e+000,    1.04102e-001,    2.49405e-001
N,  1884,    3.11620e+000,   -7.27209e-001,    2.49405e-001
N,  1885,    2.82180e+000,   -1.50896e+000,    2.49405e-001
N,  1886,    2.33510e+000,   -2.18788e+000,    2.49405e-001
N,  1887,    1.68927e+000,   -2.71770e+000,    2.49405e-001
N,  1888,    3.98902e+000,    1.04425e-001,    7.00000e-002
N,  1889,    3.92357e+000,   -7.27222e-001,    7.00000e-002
N,  1890,    3.68663e+000,   -1.52709e+000,    7.00000e-002
N,  1891,    3.28857e+000,   -2.26021e+000,    7.00000e-002
N,  1892,    2.74678e+000,   -2.89455e+000,    7.00000e-002
N,  1893,    2.08495e+000,   -3.40238e+000,    7.00000e-002
N,  1894,    2.32043e+000,    3.69516e-016,    4.01888e-001
N,  1895,    2.20934e+000,   -7.49629e-001,    3.99022e-001
N,  1896,    2.17393e+000,   -8.24165e-001,    4.00930e-001
N,  1897,    3.04193e+000,    7.57976e-001,    2.62343e-001
N,  1898,    3.12065e+000,   -8.80650e-016,    2.66535e-001
N,  1899,    3.04193e+000,   -7.57976e-001,    2.62343e-001
N,  1900,    3.01056e+000,   -8.30757e-001,    2.65853e-001
N,  1901,    2.73037e+000,   -1.52783e+000,    2.64220e-001
N,  1902,    2.68833e+000,   -1.60065e+000,    2.64220e-001
N,  1903,    2.22474e+000,   -2.19185e+000,    2.65853e-001
N,  1904,    2.17739e+000,   -2.25540e+000,    2.62343e-001
N,  1905,    3.85318e+000,    7.61131e-001,    8.61580e-002
N,  1906,    3.91316e+000,    1.90263e-015,    9.15610e-002
N,  1907,    3.85318e+000,   -7.61131e-001,    8.61580e-002
N,  1908,    3.82521e+000,   -8.31611e-001,    9.10475e-002
N,  1909,    3.60262e+000,   -1.55259e+000,    8.79591e-002
N,  1910,    3.56545e+000,   -1.62481e+000,    8.97071e-002
N,  1911,    3.18986e+000,   -2.27536e+000,    8.97071e-002
N,  1912,    3.14589e+000,   -2.34367e+000,    8.79591e-002
N,  1913,    2.63280e+000,   -2.89692e+000,    9.10475e-002
N,  1914,    2.58575e+000,   -2.95639e+000,    8.61580e-002
N,  1915,    1.28840e+000,   -2.02477e+000,    3.89405e-001
N,  1916,    5.18190e-001,   -2.34332e+000,    3.89405e-001
N,  1917,   -3.14522e-001,   -2.37923e+000,    3.89405e-001
N,  1918,   -1.10930e+000,   -2.12817e+000,    3.89405e-001
N,  1919,   -1.77028e+000,   -1.62042e+000,    3.89405e-001
N,  1920,    9.28318e-001,   -3.06231e+000,    2.49405e-001
N,  1921,    1.04102e-001,   -3.19823e+000,    2.49405e-001
N,  1922,   -7.27209e-001,   -3.11620e+000,    2.49405e-001
N,  1923,   -1.50896e+000,   -2.82180e+000,    2.49405e-001
N,  1924,   -2.18788e+000,   -2.33510e+000,    2.49405e-001
N,  1925,   -2.71770e+000,   -1.68927e+000,    2.49405e-001
N,  1926,    1.33199e+000,   -3.76152e+000,    7.00000e-002
N,  1927,    5.20819e-001,   -3.95626e+000,    7.00000e-002
N,  1928,   -3.13114e-001,   -3.97809e+000,    7.00000e-002
N,  1929,   -1.13336e+000,   -3.82606e+000,    7.00000e-002
N,  1930,   -1.90408e+000,   -3.50681e+000,    7.00000e-002
N,  1931,   -2.59158e+000,   -3.03430e+000,    7.00000e-002
N,  1932,   -3.16581e+000,   -2.42917e+000,    7.00000e-002
N,  1933,    1.16021e+000,   -2.00955e+000,    4.01888e-001
N,  1934,    4.55472e-001,   -2.28816e+000,    3.99022e-001
N,  1935,    3.73218e-001,   -2.29476e+000,    4.00930e-001
N,  1936,   -3.73218e-001,   -2.29476e+000,    4.00930e-001
N,  1937,   -4.55472e-001,   -2.28816e+000,    3.99022e-001
N,  1938,   -1.16021e+000,   -2.00955e+000,    4.01888e-001
N,  1939,    1.56033e+000,   -2.70256e+000,    2.66535e-001
N,  1940,    8.64538e-001,   -3.01338e+000,    2.62343e-001
N,  1941,    7.85825e-001,   -3.02260e+000,    2.65853e-001
N,  1942,    4.20424e-002,   -3.12849e+000,    2.64220e-001
N,  1943,   -4.20424e-002,   -3.12849e+000,    2.64220e-001
N,  1944,   -7.85825e-001,   -3.02260e+000,    2.65853e-001
N,  1945,   -8.64538e-001,   -3.01338e+000,    2.62343e-001
N,  1946,   -1.56033e+000,   -2.70256e+000,    2.66535e-001
N,  1947,   -2.17739e+000,   -2.25540e+000,    2.62343e-001
N,  1948,   -2.22474e+000,   -2.19185e+000,    2.65853e-001
N,  1949,    1.95658e+000,   -3.38889e+000,    9.15610e-002
N,  1950,    1.26743e+000,   -3.71752e+000,    8.61580e-002
N,  1951,    1.19241e+000,   -3.72853e+000,    9.10475e-002
N,  1952,    4.56732e-001,   -3.89625e+000,    8.79591e-002
N,  1953,    3.75596e-001,   -3.90018e+000,    8.97071e-002
N,  1954,   -3.75596e-001,   -3.90018e+000,    8.97071e-002
N,  1955,   -4.56732e-001,   -3.89625e+000,    8.79591e-002
N,  1956,   -1.19241e+000,   -3.72853e+000,    9.10475e-002
N,  1957,   -1.26743e+000,   -3.71752e+000,    8.61580e-002
N,  1958,   -1.95658e+000,   -3.38889e+000,    9.15610e-002
N,  1959,   -2.58575e+000,   -2.95639e+000,    8.61580e-002
N,  1960,   -2.63280e+000,   -2.89692e+000,    9.10475e-002
N,  1961,   -3.14589e+000,   -2.34367e+000,    8.79591e-002
N,  1962,   -3.18986e+000,   -2.27536e+000,    8.97071e-002
N,  1963,    1.80071e+000,   -1.47060e+000,    4.00930e-001
N,  1964,    1.75387e+000,   -1.53853e+000,    3.99022e-001
N,  1965,   -2.21773e+000,   -9.17230e-001,    3.89405e-001
N,  1966,   -2.28847e+000,   -7.22893e-001,    3.89405e-001
N,  1967,   -3.06231e+000,   -9.28318e-001,    2.49405e-001
N,  1968,   -3.11620e+000,   -7.27209e-001,    2.49405e-001
N,  1969,   -3.60168e+000,   -1.71788e+000,    7.00000e-002
N,  1970,   -3.88014e+000,   -9.31508e-001,    7.00000e-002
N,  1971,   -3.92357e+000,   -7.27222e-001,    7.00000e-002
N,  1972,   -1.75387e+000,   -1.53853e+000,    3.99022e-001
N,  1973,   -1.80071e+000,   -1.47060e+000,    4.00930e-001
N,  1974,   -2.17393e+000,   -8.24165e-001,    4.00930e-001
N,  1975,   -2.20934e+000,   -7.49629e-001,    3.99022e-001
N,  1976,   -2.68833e+000,   -1.60065e+000,    2.64220e-001
N,  1977,   -2.73037e+000,   -1.52783e+000,    2.64220e-001
N,  1978,   -3.01056e+000,   -8.30757e-001,    2.65853e-001
N,  1979,   -3.04193e+000,   -7.57976e-001,    2.62343e-001
N,  1980,   -3.56545e+000,   -1.62481e+000,    8.97071e-002
N,  1981,   -3.60262e+000,   -1.55259e+000,    8.79591e-002
N,  1982,   -3.82521e+000,   -8.31611e-001,    9.10475e-002
N,  1983,   -3.85318e+000,   -7.61131e-001,    8.61580e-002
N,  1984,   -3.11620e+000,    7.27209e-001,    2.49405e-001
N,  1985,   -3.12065e+000,    0.00000e+000,    2.66535e-001
N,  1986,   -3.04193e+000,    7.57976e-001,    2.62343e-001
N,  1987,   -3.91316e+000,    0.00000e+000,    9.15610e-002
N,  1988,   -3.85318e+000,    7.61131e-001,    8.61580e-002
N,  1989,   -2.28847e+000,    7.22893e-001,    3.89405e-001
N,  1990,   -1.90321e+000,    1.46200e+000,    3.89405e-001
N,  1991,   -2.82180e+000,    1.50896e+000,    2.49405e-001
N,  1992,   -3.68663e+000,    1.52709e+000,    7.00000e-002
N,  1993,   -2.32043e+000,    0.00000e+000,    4.01888e-001
N,  1994,   -2.20934e+000,    7.49629e-001,    3.99022e-001
N,  1995,   -2.17393e+000,    8.24165e-001,    4.00930e-001
N,  1996,   -3.01056e+000,    8.30757e-001,    2.65853e-001
N,  1997,   -2.73037e+000,    1.52783e+000,    2.64220e-001
N,  1998,   -2.68833e+000,    1.60065e+000,    2.64220e-001
N,  1999,   -3.82521e+000,    8.31611e-001,    9.10475e-002
N,  2000,   -3.60262e+000,    1.55259e+000,    8.79591e-002
N,  2001,   -3.56545e+000,    1.62481e+000,    8.97071e-002
N,  2002,   -1.80071e+000,    1.47060e+000,    4.00930e-001
N,  2003,   -1.75387e+000,    1.53853e+000,    3.99022e-001
N,  2004,    3.13114e-001,    3.97809e+000,    7.00000e-002
N,  2005,    3.88014e+000,    9.31508e-001,    7.00000e-002
N,  2006,    3.01056e+000,    8.30757e-001,    2.65853e-001
N,  2007,    3.60262e+000,    1.55259e+000,    8.79591e-002
N,  2008,    3.82521e+000,    8.31611e-001,    9.10475e-002
N,  2009,    2.17393e+000,    8.24165e-001,    4.00930e-001
N,  2010,    2.20934e+000,    7.49629e-001,    3.99022e-001
N,  2011,   -3.92357e+000,    7.27222e-001,    7.00000e-002
N,  2012,   -3.91625e+000,    7.96838e-001,    7.00000e-002
N,  2013,    2.25268e+000,    8.04197e-001,    3.92401e-001
N,  2014,    2.24346e+000,    8.25705e-001,    3.92942e-001
N,  2015,    3.89355e+000,    8.31639e-001,    7.59119e-002
N,  2016,    3.64184e+000,    1.60915e+000,    7.52053e-002
N,  2017,    3.07959e+000,    8.31173e-001,    2.54241e-001
N,  2018,    3.90177e+000,    8.64934e-001,    7.00000e-002
N,  2019,    3.83114e-001,    3.97809e+000,    7.00000e-002
N,  2020,   -1.82280e+000,    1.54878e+000,    3.92401e-001
N,  2021,   -1.83681e+000,    1.53004e+000,    3.92942e-001
N,  2022,   -3.63400e+000,    1.62646e+000,    7.56134e-002
N,  2023,   -3.64184e+000,    1.60915e+000,    7.52053e-002
N,  2024,   -3.89355e+000,    8.31639e-001,    7.59119e-002
N,  2025,   -2.75744e+000,    1.60459e+000,    2.53826e-001
N,  2026,   -2.76834e+000,    1.58572e+000,    2.53826e-001
N,  2027,   -3.07959e+000,    8.31173e-001,    2.54241e-001
N,  2028,   -2.24346e+000,    8.25705e-001,    3.92942e-001
N,  2029,   -2.25268e+000,    8.04197e-001,    3.92401e-001
N,  2030,   -2.38989e+000,    0.00000e+000,    3.93205e-001
N,  2031,   -3.66500e+000,    1.59366e+000,    7.00000e-002
N,  2032,   -2.79501e+000,    1.57363e+000,    2.49405e-001
N,  2033,   -1.86821e+000,    1.52262e+000,    3.89405e-001
N,  2034,   -2.27631e+000,    7.91829e-001,    3.89405e-001
N,  2035,   -3.89768e+000,    8.13951e-001,    7.47636e-002
N,  2036,   -3.98141e+000,    0.00000e+000,    7.60228e-002
N,  2037,   -3.08613e+000,    8.11499e-001,    2.53329e-001
N,  2038,   -3.18959e+000,    0.00000e+000,    2.54410e-001
N,  2039,   -3.10706e+000,    7.96610e-001,    2.49405e-001
N,  2040,   -3.89768e+000,   -8.13951e-001,    7.47636e-002
N,  2041,   -3.89355e+000,   -8.31639e-001,    7.59119e-002
N,  2042,   -3.64184e+000,   -1.60915e+000,    7.52053e-002
N,  2043,   -3.63400e+000,   -1.62646e+000,    7.56134e-002
N,  2044,   -3.08613e+000,   -8.11499e-001,    2.53329e-001
N,  2045,   -3.07959e+000,   -8.31173e-001,    2.54241e-001
N,  2046,   -2.76834e+000,   -1.58572e+000,    2.53826e-001
N,  2047,   -2.75744e+000,   -1.60459e+000,    2.53826e-001
N,  2048,   -2.25268e+000,   -8.04197e-001,    3.92401e-001
N,  2049,   -2.24346e+000,   -8.25705e-001,    3.92942e-001
N,  2050,   -1.83681e+000,   -1.53004e+000,    3.92942e-001
N,  2051,   -1.82280e+000,   -1.54878e+000,    3.92401e-001
N,  2052,   -3.91625e+000,   -7.96838e-001,    7.00000e-002
N,  2053,   -3.90177e+000,   -8.64934e-001,    7.00000e-002
N,  2054,   -3.63668e+000,   -1.65726e+000,    7.00000e-002
N,  2055,   -3.10706e+000,   -7.96610e-001,    2.49405e-001
N,  2056,   -3.08910e+000,   -8.63647e-001,    2.49405e-001
N,  2057,   -2.27631e+000,   -7.91829e-001,    3.89405e-001
N,  2058,   -2.25273e+000,   -8.56608e-001,    3.89405e-001
N,  2059,    1.82280e+000,   -1.54878e+000,    3.92401e-001
N,  2060,    1.83681e+000,   -1.53004e+000,    3.92942e-001
N,  2061,   -3.22556e+000,   -2.33390e+000,    7.56134e-002
N,  2062,   -3.21448e+000,   -2.34935e+000,    7.52053e-002
N,  2063,   -2.66700e+000,   -2.95610e+000,    7.59119e-002
N,  2064,   -2.65374e+000,   -2.96852e+000,    7.47636e-002
N,  2065,   -1.99071e+000,   -3.44800e+000,    7.60228e-002
N,  2066,   -1.24394e+000,   -3.78247e+000,    7.47636e-002
N,  2067,   -1.22656e+000,   -3.78774e+000,    7.59119e-002
N,  2068,   -4.27358e-001,   -3.95850e+000,    7.52053e-002
N,  2069,   -4.08442e-001,   -3.96037e+000,    7.56134e-002
N,  2070,    4.08442e-001,   -3.96037e+000,    7.56134e-002
N,  2071,    4.27358e-001,   -3.95850e+000,    7.52053e-002
N,  2072,    1.22656e+000,   -3.78774e+000,    7.59119e-002
N,  2073,    1.24394e+000,   -3.78247e+000,    7.47636e-002
N,  2074,    1.99071e+000,   -3.44800e+000,    7.60228e-002
N,  2075,   -2.25961e+000,   -2.25142e+000,    2.54241e-001
N,  2076,   -2.24585e+000,   -2.26692e+000,    2.53329e-001
N,  2077,   -1.59480e+000,   -2.76227e+000,    2.54410e-001
N,  2078,   -8.40287e-001,   -3.07842e+000,    2.53329e-001
N,  2079,   -8.19979e-001,   -3.08259e+000,    2.54241e-001
N,  2080,   -1.08965e-002,   -3.19031e+000,    2.53826e-001
N,  2081,    1.08965e-002,   -3.19031e+000,    2.53826e-001
N,  2082,    8.19979e-001,   -3.08259e+000,    2.54241e-001
N,  2083,    8.40287e-001,   -3.07842e+000,    2.53329e-001
N,  2084,    1.59480e+000,   -2.76227e+000,    2.54410e-001
N,  2085,   -1.19494e+000,   -2.06970e+000,    3.93205e-001
N,  2086,   -4.29885e-001,   -2.35298e+000,    3.92401e-001
N,  2087,   -4.06648e-001,   -2.35574e+000,    3.92942e-001
N,  2088,    4.06648e-001,   -2.35574e+000,    3.92942e-001
N,  2089,    4.29885e-001,   -2.35298e+000,    3.92401e-001
N,  2090,    1.19494e+000,   -2.06970e+000,    3.93205e-001
N,  2091,   -3.21265e+000,   -2.37715e+000,    7.00000e-002
N,  2092,   -2.64821e+000,   -2.99315e+000,    7.00000e-002
N,  2093,   -1.96803e+000,   -3.47834e+000,    7.00000e-002
N,  2094,   -1.20183e+000,   -3.81150e+000,    7.00000e-002
N,  2095,   -3.83114e-001,   -3.97809e+000,    7.00000e-002
N,  2096,    4.52349e-001,   -3.97081e+000,    7.00000e-002
N,  2097,    1.26804e+000,   -3.78999e+000,    7.00000e-002
N,  2098,   -2.76031e+000,   -1.63374e+000,    2.49405e-001
N,  2099,   -2.24342e+000,   -2.29249e+000,    2.49405e-001
N,  2100,   -1.57363e+000,   -2.79501e+000,    2.49405e-001
N,  2101,   -7.96610e-001,   -3.10706e+000,    2.49405e-001
N,  2102,    3.47006e-002,   -3.20737e+000,    2.49405e-001
N,  2103,    8.63647e-001,   -3.08910e+000,    2.49405e-001
N,  2104,   -1.82390e+000,   -1.57543e+000,    3.89405e-001
N,  2105,   -1.17508e+000,   -2.10423e+000,    3.89405e-001
N,  2106,   -3.84522e-001,   -2.37923e+000,    3.89405e-001
N,  2107,    4.52412e-001,   -2.36726e+000,    3.89405e-001
N,  2108,    1.23478e+000,   -2.06976e+000,    3.89405e-001
N,  2109,    2.65374e+000,   -2.96852e+000,    7.47636e-002
N,  2110,    2.66700e+000,   -2.95610e+000,    7.59119e-002
N,  2111,    3.21448e+000,   -2.34935e+000,    7.52053e-002
N,  2112,    3.22556e+000,   -2.33390e+000,    7.56134e-002
N,  2113,    3.63400e+000,   -1.62646e+000,    7.56134e-002
N,  2114,    3.64184e+000,   -1.60915e+000,    7.52053e-002
N,  2115,    3.89355e+000,   -8.31639e-001,    7.59119e-002
N,  2116,    3.89768e+000,   -8.13951e-001,    7.47636e-002
N,  2117,    3.98141e+000,    2.18838e-015,    7.60228e-002
N,  2118,    3.89768e+000,    8.13951e-001,    7.47636e-002
N,  2119,    2.24585e+000,   -2.26692e+000,    2.53329e-001
N,  2120,    2.25961e+000,   -2.25142e+000,    2.54241e-001
N,  2121,    2.75744e+000,   -1.60459e+000,    2.53826e-001
N,  2122,    2.76834e+000,   -1.58572e+000,    2.53826e-001
N,  2123,    3.07959e+000,   -8.31173e-001,    2.54241e-001
N,  2124,    3.08613e+000,   -8.11499e-001,    2.53329e-001
N,  2125,    3.18959e+000,   -9.95746e-016,    2.54410e-001
N,  2126,    3.08613e+000,    8.11499e-001,    2.53329e-001
N,  2127,    2.24346e+000,   -8.25705e-001,    3.92942e-001
N,  2128,    2.25268e+000,   -8.04197e-001,    3.92401e-001
